ReviewID,ProductID,CustomerID,Category,Channel,Platform,Rating,Sentiment,ReviewDate,HelpfulVotes,VerifiedPurchase
REV-02586,PROD-ETHNIC-001,4545,Ethnic Dress,Flipkart,Mobile Web,5,Positive,2023-12-05,86,True
REV-02587,PROD-SET-001,322,Set,Nalli,Tablet App,5,Positive,2024-11-17,76,False
REV-02588,PROD-SET-001,1209,Set,Myntra,Mobile Web,5,Positive,2024-04-14,116,True
REV-02589,PROD-SUIT-001,2160,Suit,Myntra,Desktop Web,5,Positive,2024-02-18,71,True
REV-02590,PROD-DRESS-002,3776,Western Dress,Myntra,Mobile Web,5,Positive,2023-07-31,85,True
REV-02591,PROD-SAREE-002,2012,Saree,Flipkart,Desktop Web,4,Positive,2023-04-06,104,True
REV-02592,PROD-DRESS-002,4334,Western Dress,Ajio,Tablet App,2,Negative,2024-01-20,3,True
REV-02593,PROD-TOP-001,3199,Top,Nalli,Mobile Web,4,Positive,2024-08-14,63,True
REV-02594,PROD-BOTTOM-001,2749,Bottom,Myntra,Mobile Web,4,Positive,2023-07-04,30,True
REV-02595,PROD-SAREE-002,3220,Saree,Ajio,Tablet App,5,Positive,2023-07-09,103,True
REV-02596,PROD-ETHNIC-001,1037,Ethnic Dress,Amazon,Desktop Web,4,Positive,2023-07-29,43,True
REV-02597,PROD-SAREE-002,4692,Saree,Flipkart,Mobile Web,1,Negative,2022-01-17,65,True
REV-02598,PROD-SAREE-001,4882,Saree,Myntra,Mobile Web,3,Neutral,2024-03-28,100,True
REV-02599,PROD-JACKET-001,3660,Jacket,Myntra,Mobile App,4,Positive,2023-09-11,109,True
REV-02600,PROD-KURTA-001,1120,kurta,Myntra,Mobile Web,4,Positive,2023-07-20,99,False
REV-02601,PROD-SET-001,1004,Set,Flipkart,Mobile App,4,Positive,2024-02-28,85,True
REV-02602,PROD-LEHENGA-001,1290,Lehenga Choli,Ajio,Mobile App,5,Positive,2023-05-23,38,True
REV-02603,PROD-TOP-002,3710,Top,Nalli,Tablet App,4,Positive,2022-04-25,28,True
REV-02604,PROD-DRESS-002,246,Western Dress,Nalli,Mobile App,3,Neutral,2022-02-07,63,False
REV-02605,PROD-SAREE-002,986,Saree,Amazon,Mobile Web,5,Positive,2022-10-18,93,False
REV-02606,PROD-BOTTOM-001,2608,Bottom,Myntra,Desktop Web,3,Neutral,2023-07-30,46,True
REV-02607,PROD-SET-003,3774,Set,Flipkart,Mobile Web,4,Positive,2024-11-01,108,True
REV-02608,PROD-KURTA-002,1341,kurta,Amazon,Tablet App,3,Neutral,2023-02-02,101,True
REV-02609,PROD-SET-002,3792,Set,Ajio,Desktop Web,4,Positive,2024-06-29,73,True
REV-02610,PROD-BLOUSE-001,1543,Blouse,Myntra,Tablet App,5,Positive,2024-04-12,0,True
REV-02611,PROD-TOP-001,2926,Top,Myntra,Tablet App,5,Positive,2022-04-06,119,False
REV-02612,PROD-KURTA-003,2667,kurta,Nalli,Mobile App,1,Negative,2024-01-23,4,True
REV-02613,PROD-SET-002,1049,Set,Amazon,Mobile Web,4,Positive,2022-12-31,23,True
REV-02614,PROD-BOTTOM-001,983,Bottom,Ajio,Mobile App,5,Positive,2023-02-04,77,True
REV-02615,PROD-DRESS-002,1783,Western Dress,Ajio,Mobile App,5,Positive,2022-09-10,63,True
REV-02616,PROD-KURTA-002,3098,kurta,Nalli,Mobile Web,3,Neutral,2023-02-10,44,True
REV-02617,PROD-DUPATTA-001,220,Dupatta,Nalli,Desktop Web,5,Positive,2022-12-27,73,True
REV-02618,PROD-DRESS-002,2886,Western Dress,Myntra,Desktop Web,4,Positive,2024-02-04,18,True
REV-02619,PROD-SET-002,1859,Set,Nalli,Desktop Web,5,Positive,2024-06-25,114,False
REV-02620,PROD-SUIT-001,2354,Suit,Flipkart,Tablet App,5,Positive,2022-01-03,88,True
REV-02621,PROD-SAREE-002,3468,Saree,Ajio,Mobile App,4,Positive,2023-04-10,64,True
REV-02622,PROD-KURTA-002,402,kurta,Nalli,Tablet App,4,Positive,2022-07-07,5,False
REV-02623,PROD-SET-003,990,Set,Nalli,Desktop Web,4,Positive,2024-10-16,106,True
REV-02624,PROD-BLOUSE-001,4026,Blouse,Amazon,Desktop Web,2,Negative,2022-01-29,50,True
REV-02625,PROD-SAREE-002,4574,Saree,Nalli,Desktop Web,5,Positive,2023-04-01,90,True
REV-02626,PROD-BOTTOM-002,2148,Bottom,Nalli,Mobile Web,5,Positive,2024-06-09,99,True
REV-02627,PROD-BOTTOM-002,2152,Bottom,Myntra,Desktop Web,4,Positive,2024-06-25,26,True
REV-02628,PROD-SET-002,4165,Set,Amazon,Mobile App,3,Neutral,2022-11-27,96,False
REV-02629,PROD-TOP-002,2836,Top,Nalli,Desktop Web,4,Positive,2022-11-12,91,True
REV-02630,PROD-SET-003,3318,Set,Amazon,Tablet App,5,Positive,2023-12-26,23,False
REV-02631,PROD-SAREE-001,3192,Saree,Myntra,Tablet App,4,Positive,2022-04-11,110,True
REV-02632,PROD-KURTA-003,4355,kurta,Amazon,Mobile Web,5,Positive,2022-08-23,50,True
REV-02633,PROD-TOP-001,52,Top,Ajio,Mobile Web,3,Neutral,2023-04-29,29,False
REV-02634,PROD-TOP-002,1217,Top,Amazon,Mobile App,5,Positive,2023-10-26,28,True
REV-02635,PROD-SET-003,4168,Set,Flipkart,Tablet App,4,Positive,2022-04-28,29,False
REV-02636,PROD-BOTTOM-002,519,Bottom,Flipkart,Mobile Web,5,Positive,2024-03-01,101,True
REV-02637,PROD-KURTA-002,4659,kurta,Amazon,Desktop Web,4,Positive,2023-05-30,119,True
REV-02638,PROD-SAREE-002,590,Saree,Amazon,Mobile Web,3,Neutral,2023-07-03,42,True
REV-02639,PROD-TOP-001,4721,Top,Ajio,Desktop Web,1,Negative,2022-07-07,75,True
REV-02640,PROD-BOTTOM-001,1515,Bottom,Amazon,Tablet App,4,Positive,2024-01-03,102,True
REV-02641,PROD-SET-002,3561,Set,Myntra,Mobile App,1,Negative,2022-12-12,9,False
REV-02642,PROD-BOTTOM-002,1227,Bottom,Flipkart,Mobile App,3,Neutral,2022-07-03,120,True
REV-02643,PROD-JACKET-001,3306,Jacket,Ajio,Tablet App,4,Positive,2024-05-30,51,True
REV-02644,PROD-JACKET-001,1767,Jacket,Amazon,Desktop Web,5,Positive,2024-08-29,54,True
REV-02645,PROD-BOTTOM-002,1081,Bottom,Ajio,Tablet App,4,Positive,2023-01-15,86,True
REV-02646,PROD-BOTTOM-001,4381,Bottom,Nalli,Tablet App,5,Positive,2024-12-22,83,False
REV-02647,PROD-ETHNIC-001,4684,Ethnic Dress,Flipkart,Desktop Web,4,Positive,2023-03-02,14,False
REV-02648,PROD-KURTA-003,2694,kurta,Flipkart,Desktop Web,5,Positive,2024-02-22,3,False
REV-02649,PROD-JACKET-001,1911,Jacket,Amazon,Desktop Web,5,Positive,2023-01-08,5,True
REV-02650,PROD-SET-001,193,Set,Flipkart,Tablet App,5,Positive,2023-12-22,103,True
REV-02651,PROD-TOP-001,2328,Top,Ajio,Mobile App,5,Positive,2024-07-23,91,True
REV-02652,PROD-KURTA-001,3242,kurta,Flipkart,Mobile Web,3,Neutral,2024-08-08,69,True
REV-02653,PROD-BOTTOM-002,4859,Bottom,Ajio,Mobile Web,4,Positive,2024-07-06,113,True
REV-02654,PROD-ETHNIC-001,2848,Ethnic Dress,Ajio,Mobile App,5,Positive,2024-02-29,32,True
REV-02655,PROD-KURTA-002,2892,kurta,Flipkart,Desktop Web,1,Negative,2023-05-16,60,True
REV-02656,PROD-KURTA-002,2232,kurta,Nalli,Tablet App,5,Positive,2024-03-01,78,True
REV-02657,PROD-BOTTOM-001,4633,Bottom,Flipkart,Desktop Web,4,Positive,2022-08-14,72,True
REV-02658,PROD-DRESS-002,3039,Western Dress,Nalli,Tablet App,4,Positive,2022-04-12,92,True
REV-02659,PROD-SET-003,1324,Set,Nalli,Desktop Web,4,Positive,2022-08-14,59,True
REV-02660,PROD-DRESS-001,642,Western Dress,Flipkart,Mobile Web,4,Positive,2023-04-26,117,False
REV-02661,PROD-SUIT-001,3224,Suit,Flipkart,Mobile Web,5,Positive,2023-11-18,52,True
REV-02662,PROD-DRESS-002,2145,Western Dress,Flipkart,Desktop Web,4,Positive,2023-11-08,39,True
REV-02663,PROD-KURTA-003,994,kurta,Ajio,Desktop Web,5,Positive,2023-09-18,96,False
REV-02664,PROD-DRESS-002,2260,Western Dress,Nalli,Tablet App,5,Positive,2023-06-14,36,True
REV-02665,PROD-JACKET-001,2162,Jacket,Amazon,Desktop Web,5,Positive,2024-04-19,18,True
REV-02666,PROD-KURTA-002,3442,kurta,Myntra,Tablet App,5,Positive,2024-10-22,92,True
REV-02667,PROD-JACKET-001,4280,Jacket,Nalli,Mobile Web,5,Positive,2024-12-27,12,True
REV-02668,PROD-SET-003,4678,Set,Ajio,Desktop Web,3,Neutral,2022-01-17,7,True
REV-02669,PROD-SET-001,3924,Set,Flipkart,Mobile Web,5,Positive,2022-03-30,115,False
REV-02670,PROD-SAREE-002,3036,Saree,Flipkart,Tablet App,3,Neutral,2024-04-25,102,False
REV-02671,PROD-SET-002,306,Set,Myntra,Mobile App,5,Positive,2022-09-15,5,True
REV-02672,PROD-TOP-001,3126,Top,Amazon,Desktop Web,5,Positive,2023-09-16,92,False
REV-02673,PROD-DRESS-002,1159,Western Dress,Flipkart,Mobile App,5,Positive,2022-02-26,17,True
REV-02674,PROD-DRESS-001,2731,Western Dress,Ajio,Mobile Web,5,Positive,2024-08-03,67,False
REV-02675,PROD-BLOUSE-001,3862,Blouse,Amazon,Tablet App,3,Neutral,2023-11-22,103,True
REV-02676,PROD-JACKET-001,2139,Jacket,Flipkart,Mobile Web,5,Positive,2022-05-21,24,True
REV-02677,PROD-SAREE-001,694,Saree,Amazon,Desktop Web,4,Positive,2023-03-30,119,False
REV-02678,PROD-LEHENGA-001,2430,Lehenga Choli,Myntra,Desktop Web,4,Positive,2023-02-24,106,True
REV-02679,PROD-SET-003,275,Set,Myntra,Desktop Web,5,Positive,2022-10-05,39,True
REV-02680,PROD-TOP-002,1704,Top,Amazon,Mobile App,3,Neutral,2024-04-12,38,True
REV-02681,PROD-BOTTOM-001,4133,Bottom,Ajio,Mobile App,5,Positive,2024-05-01,4,False
REV-02682,PROD-SAREE-001,4662,Saree,Flipkart,Tablet App,5,Positive,2022-10-16,96,False
REV-02683,PROD-KURTA-002,3992,kurta,Ajio,Mobile Web,3,Neutral,2022-07-03,8,True
REV-02684,PROD-TOP-001,2475,Top,Myntra,Mobile Web,3,Neutral,2022-03-18,7,True
REV-02685,PROD-DRESS-002,385,Western Dress,Myntra,Desktop Web,4,Positive,2024-01-21,104,False
REV-02686,PROD-SUIT-001,3202,Suit,Flipkart,Desktop Web,5,Positive,2024-05-14,57,True
REV-02687,PROD-SET-003,4263,Set,Myntra,Desktop Web,3,Neutral,2022-10-01,1,True
REV-02688,PROD-KURTA-001,4700,kurta,Amazon,Desktop Web,3,Neutral,2024-04-01,26,True
REV-02689,PROD-DRESS-002,2078,Western Dress,Ajio,Tablet App,1,Negative,2023-02-09,56,True
REV-02690,PROD-SET-001,3738,Set,Flipkart,Mobile App,5,Positive,2024-05-26,56,True
REV-02691,PROD-SET-002,2583,Set,Myntra,Mobile App,5,Positive,2023-12-13,22,True
REV-02692,PROD-SAREE-002,1418,Saree,Myntra,Mobile Web,4,Positive,2022-06-10,104,True
REV-02693,PROD-SET-003,2219,Set,Myntra,Mobile App,4,Positive,2023-03-20,16,False
REV-02694,PROD-TOP-002,745,Top,Ajio,Desktop Web,4,Positive,2022-02-03,20,True
REV-02695,PROD-TOP-002,480,Top,Ajio,Tablet App,2,Negative,2024-02-04,117,True
REV-02696,PROD-LEHENGA-001,3902,Lehenga Choli,Ajio,Mobile Web,4,Positive,2022-07-28,105,True
REV-02697,PROD-ETHNIC-001,2161,Ethnic Dress,Amazon,Tablet App,3,Neutral,2023-01-10,46,False
REV-02698,PROD-DRESS-002,1263,Western Dress,Ajio,Desktop Web,4,Positive,2024-06-21,43,False
REV-02699,PROD-KURTA-003,4906,kurta,Amazon,Mobile Web,3,Neutral,2023-10-11,49,True
REV-02700,PROD-LEHENGA-001,4155,Lehenga Choli,Myntra,Desktop Web,4,Positive,2023-06-06,62,True
REV-02701,PROD-DRESS-001,1527,Western Dress,Amazon,Desktop Web,4,Positive,2022-06-06,10,True
REV-02702,PROD-KURTA-002,4207,kurta,Amazon,Desktop Web,3,Neutral,2024-07-26,89,True
REV-02703,PROD-LEHENGA-001,606,Lehenga Choli,Ajio,Mobile App,4,Positive,2022-04-13,110,True
REV-02704,PROD-TOP-002,4901,Top,Myntra,Mobile Web,5,Positive,2023-04-07,13,False
REV-02705,PROD-SUIT-001,1460,Suit,Nalli,Mobile Web,5,Positive,2023-12-28,94,True
REV-02706,PROD-BOTTOM-002,1165,Bottom,Ajio,Tablet App,3,Neutral,2022-12-26,95,True
REV-02707,PROD-DRESS-002,1490,Western Dress,Myntra,Mobile App,4,Positive,2024-07-19,46,True
REV-02708,PROD-SET-002,1444,Set,Ajio,Mobile Web,3,Neutral,2024-02-09,87,True
REV-02709,PROD-JACKET-001,1576,Jacket,Myntra,Mobile App,5,Positive,2024-02-23,88,False
REV-02710,PROD-DRESS-001,2412,Western Dress,Flipkart,Tablet App,4,Positive,2023-08-17,112,True
REV-02711,PROD-TOP-002,4089,Top,Nalli,Mobile Web,4,Positive,2024-11-28,1,True
REV-02712,PROD-BOTTOM-001,85,Bottom,Flipkart,Tablet App,1,Negative,2022-12-07,98,False
REV-02713,PROD-SAREE-002,1553,Saree,Ajio,Tablet App,2,Negative,2023-10-04,32,False
REV-02714,PROD-SET-003,1311,Set,Nalli,Mobile Web,4,Positive,2023-03-05,53,True
REV-02715,PROD-TOP-001,3885,Top,Flipkart,Desktop Web,3,Neutral,2024-10-16,20,True
REV-02716,PROD-JACKET-001,660,Jacket,Ajio,Mobile Web,3,Neutral,2024-05-06,69,True
REV-02717,PROD-SET-002,228,Set,Flipkart,Desktop Web,5,Positive,2022-10-02,19,False
REV-02718,PROD-TOP-002,3363,Top,Myntra,Mobile App,3,Neutral,2023-10-23,19,False
REV-02719,PROD-SAREE-001,1906,Saree,Ajio,Desktop Web,4,Positive,2024-04-03,59,True
REV-02720,PROD-ETHNIC-001,1474,Ethnic Dress,Amazon,Tablet App,3,Neutral,2023-08-31,48,True
REV-02721,PROD-SAREE-001,222,Saree,Nalli,Mobile Web,5,Positive,2024-11-19,12,True
REV-02722,PROD-DRESS-001,4410,Western Dress,Amazon,Mobile App,5,Positive,2023-04-02,34,False
REV-02723,PROD-LEHENGA-001,1287,Lehenga Choli,Amazon,Mobile App,5,Positive,2023-04-05,22,True
REV-02724,PROD-SET-001,625,Set,Flipkart,Mobile Web,5,Positive,2022-12-21,65,True
REV-02725,PROD-SAREE-002,4452,Saree,Ajio,Tablet App,4,Positive,2024-06-10,51,True
REV-02726,PROD-KURTA-001,4349,kurta,Flipkart,Mobile Web,3,Neutral,2022-08-13,71,False
REV-02727,PROD-KURTA-002,1095,kurta,Amazon,Mobile App,4,Positive,2023-09-18,101,True
REV-02728,PROD-SET-003,4079,Set,Ajio,Tablet App,5,Positive,2024-10-26,31,True
REV-02729,PROD-DUPATTA-001,3291,Dupatta,Flipkart,Tablet App,4,Positive,2024-03-05,95,True
REV-02730,PROD-SET-001,1784,Set,Flipkart,Desktop Web,5,Positive,2022-09-22,14,False
REV-02731,PROD-SET-002,1187,Set,Myntra,Mobile App,5,Positive,2024-06-12,24,True
REV-02732,PROD-KURTA-001,373,kurta,Flipkart,Desktop Web,4,Positive,2022-05-11,78,True
REV-02733,PROD-LEHENGA-001,2306,Lehenga Choli,Ajio,Mobile App,4,Positive,2022-08-19,11,True
REV-02734,PROD-SUIT-001,4818,Suit,Nalli,Mobile Web,4,Positive,2024-04-12,73,False
REV-02735,PROD-SET-001,1632,Set,Amazon,Mobile App,5,Positive,2024-11-18,7,True
REV-02736,PROD-ETHNIC-001,1378,Ethnic Dress,Amazon,Mobile App,4,Positive,2022-02-12,0,True
REV-02737,PROD-DRESS-001,1585,Western Dress,Nalli,Tablet App,5,Positive,2023-11-21,24,True
REV-02738,PROD-KURTA-001,2676,kurta,Myntra,Mobile Web,4,Positive,2022-04-06,31,False
REV-02739,PROD-DRESS-002,2911,Western Dress,Nalli,Desktop Web,4,Positive,2022-01-04,118,True
REV-02740,PROD-SUIT-001,489,Suit,Ajio,Tablet App,3,Neutral,2022-05-08,68,True
REV-02741,PROD-SET-003,2000,Set,Myntra,Desktop Web,5,Positive,2024-06-12,108,False
REV-02742,PROD-DRESS-001,4993,Western Dress,Ajio,Desktop Web,5,Positive,2024-10-24,27,True
REV-02743,PROD-ETHNIC-001,4143,Ethnic Dress,Flipkart,Mobile App,5,Positive,2022-06-20,113,False
REV-02744,PROD-BLOUSE-001,859,Blouse,Myntra,Tablet App,3,Neutral,2024-07-20,70,True
REV-02745,PROD-SET-001,1556,Set,Myntra,Desktop Web,1,Negative,2022-06-02,25,True
REV-02746,PROD-SUIT-001,1834,Suit,Flipkart,Desktop Web,3,Neutral,2024-11-06,59,False
REV-02747,PROD-KURTA-003,163,kurta,Ajio,Tablet App,4,Positive,2023-10-29,63,True
REV-02748,PROD-SET-001,3033,Set,Nalli,Desktop Web,5,Positive,2024-05-15,0,False
REV-02749,PROD-DUPATTA-001,2027,Dupatta,Amazon,Desktop Web,3,Neutral,2023-06-30,59,False
REV-02750,PROD-BOTTOM-001,3774,Bottom,Nalli,Mobile App,5,Positive,2022-08-28,45,False
REV-02751,PROD-ETHNIC-001,2024,Ethnic Dress,Nalli,Mobile Web,5,Positive,2024-12-28,44,True
REV-02752,PROD-SET-003,1235,Set,Ajio,Tablet App,5,Positive,2022-02-04,47,True
REV-02753,PROD-LEHENGA-001,2900,Lehenga Choli,Nalli,Mobile App,4,Positive,2022-12-16,17,True
REV-02754,PROD-BOTTOM-001,4860,Bottom,Nalli,Desktop Web,4,Positive,2024-11-04,43,True
REV-02755,PROD-DRESS-002,74,Western Dress,Ajio,Mobile Web,5,Positive,2024-06-10,113,True
REV-02756,PROD-JACKET-001,3646,Jacket,Flipkart,Tablet App,5,Positive,2022-02-16,18,False
REV-02757,PROD-ETHNIC-001,516,Ethnic Dress,Ajio,Tablet App,4,Positive,2023-09-16,62,True
REV-02758,PROD-LEHENGA-001,2515,Lehenga Choli,Ajio,Mobile Web,1,Negative,2024-07-25,71,True
REV-02759,PROD-SUIT-001,3323,Suit,Flipkart,Mobile App,5,Positive,2023-08-06,65,True
REV-02760,PROD-SUIT-001,922,Suit,Ajio,Tablet App,5,Positive,2023-09-12,31,True
REV-02761,PROD-BOTTOM-001,1690,Bottom,Ajio,Mobile App,4,Positive,2023-12-05,48,True
REV-02762,PROD-JACKET-001,2376,Jacket,Flipkart,Mobile App,4,Positive,2023-06-28,101,False
REV-02763,PROD-SET-003,3232,Set,Amazon,Mobile Web,5,Positive,2024-11-20,21,True
REV-02764,PROD-KURTA-002,3758,kurta,Amazon,Tablet App,3,Neutral,2022-10-13,51,True
REV-02765,PROD-LEHENGA-001,149,Lehenga Choli,Nalli,Desktop Web,5,Positive,2022-05-06,34,False
REV-02766,PROD-TOP-001,1815,Top,Amazon,Desktop Web,4,Positive,2022-08-02,111,True
REV-02767,PROD-SAREE-001,4875,Saree,Ajio,Mobile Web,4,Positive,2023-05-01,106,True
REV-02768,PROD-LEHENGA-001,120,Lehenga Choli,Myntra,Tablet App,4,Positive,2023-04-30,100,True
REV-02769,PROD-KURTA-001,377,kurta,Flipkart,Tablet App,2,Negative,2023-03-12,97,True
REV-02770,PROD-SET-001,1666,Set,Amazon,Mobile Web,5,Positive,2023-12-30,49,True
REV-02771,PROD-SET-001,3591,Set,Nalli,Mobile Web,5,Positive,2023-01-28,55,True
REV-02772,PROD-JACKET-001,160,Jacket,Amazon,Tablet App,2,Negative,2024-09-09,20,True
REV-02773,PROD-KURTA-002,3504,kurta,Flipkart,Mobile App,2,Negative,2023-02-22,6,True
REV-02774,PROD-TOP-001,2065,Top,Myntra,Mobile App,5,Positive,2023-09-13,50,True
REV-02775,PROD-TOP-001,4577,Top,Ajio,Mobile Web,5,Positive,2024-05-14,21,True
REV-02776,PROD-KURTA-002,958,kurta,Flipkart,Mobile Web,4,Positive,2022-09-16,78,False
REV-02777,PROD-ETHNIC-001,2584,Ethnic Dress,Ajio,Desktop Web,5,Positive,2022-10-08,23,True
REV-02778,PROD-SET-001,1933,Set,Myntra,Mobile Web,5,Positive,2023-11-11,56,True
REV-02779,PROD-TOP-001,3186,Top,Flipkart,Mobile Web,4,Positive,2024-09-10,87,True
REV-02780,PROD-SAREE-002,2673,Saree,Myntra,Mobile App,5,Positive,2024-06-14,108,True
REV-02781,PROD-LEHENGA-001,4007,Lehenga Choli,Amazon,Desktop Web,4,Positive,2022-01-13,36,True
REV-02782,PROD-SAREE-002,4882,Saree,Amazon,Mobile App,4,Positive,2022-12-07,94,True
REV-02783,PROD-BLOUSE-001,749,Blouse,Amazon,Tablet App,3,Neutral,2023-01-14,30,True
REV-02784,PROD-BOTTOM-001,2218,Bottom,Nalli,Desktop Web,4,Positive,2024-05-21,79,True
REV-02785,PROD-LEHENGA-001,4540,Lehenga Choli,Flipkart,Desktop Web,4,Positive,2023-10-20,23,False
REV-02786,PROD-TOP-002,1147,Top,Flipkart,Mobile App,3,Neutral,2023-12-11,51,True
REV-02787,PROD-DUPATTA-001,689,Dupatta,Ajio,Mobile App,4,Positive,2024-01-25,7,True
REV-02788,PROD-KURTA-002,2976,kurta,Flipkart,Mobile App,4,Positive,2022-04-07,33,True
REV-02789,PROD-BOTTOM-001,1887,Bottom,Flipkart,Desktop Web,4,Positive,2024-08-23,45,True
REV-02790,PROD-TOP-002,2424,Top,Amazon,Tablet App,4,Positive,2024-12-19,15,True
REV-02791,PROD-JACKET-001,1634,Jacket,Flipkart,Mobile Web,4,Positive,2024-07-29,108,False
REV-02792,PROD-DRESS-001,4001,Western Dress,Nalli,Mobile App,2,Negative,2023-04-19,28,True
REV-02793,PROD-SET-001,682,Set,Amazon,Desktop Web,4,Positive,2024-05-12,30,False
REV-02794,PROD-SUIT-001,307,Suit,Nalli,Tablet App,5,Positive,2024-05-24,64,False
REV-02795,PROD-SET-003,2889,Set,Myntra,Tablet App,5,Positive,2022-05-20,69,True
REV-02796,PROD-DRESS-001,1507,Western Dress,Flipkart,Mobile App,1,Negative,2024-06-09,40,True
REV-02797,PROD-SET-001,3348,Set,Flipkart,Desktop Web,4,Positive,2023-09-19,118,True
REV-02798,PROD-DRESS-002,410,Western Dress,Amazon,Mobile App,4,Positive,2024-11-14,45,True
REV-02799,PROD-BOTTOM-002,3126,Bottom,Ajio,Mobile App,3,Neutral,2023-07-26,94,True
REV-02800,PROD-BOTTOM-001,4854,Bottom,Ajio,Mobile App,5,Positive,2022-11-29,39,True
REV-02801,PROD-DRESS-001,4815,Western Dress,Nalli,Mobile Web,5,Positive,2022-10-07,113,True
REV-02802,PROD-ETHNIC-001,432,Ethnic Dress,Nalli,Mobile App,4,Positive,2023-12-01,88,True
REV-02803,PROD-SET-001,3930,Set,Myntra,Mobile App,2,Negative,2023-11-28,68,True
REV-02804,PROD-SAREE-001,4427,Saree,Nalli,Tablet App,3,Neutral,2022-06-24,84,False
REV-02805,PROD-TOP-002,2416,Top,Ajio,Mobile Web,5,Positive,2022-12-15,94,False
REV-02806,PROD-DUPATTA-001,4775,Dupatta,Flipkart,Tablet App,4,Positive,2024-07-26,21,False
REV-02807,PROD-SAREE-002,2692,Saree,Nalli,Mobile Web,5,Positive,2024-10-01,96,False
REV-02808,PROD-SET-002,4853,Set,Amazon,Desktop Web,5,Positive,2022-08-16,18,True
REV-02809,PROD-BOTTOM-001,4414,Bottom,Nalli,Mobile App,5,Positive,2024-08-05,104,True
REV-02810,PROD-TOP-002,4985,Top,Ajio,Mobile App,4,Positive,2023-01-20,59,True
REV-02811,PROD-SAREE-001,2452,Saree,Flipkart,Mobile Web,5,Positive,2024-12-19,103,True
REV-02812,PROD-TOP-001,3486,Top,Ajio,Desktop Web,5,Positive,2023-02-27,66,True
REV-02813,PROD-DUPATTA-001,1783,Dupatta,Amazon,Desktop Web,3,Neutral,2023-01-09,67,False
REV-02814,PROD-SAREE-001,672,Saree,Nalli,Desktop Web,5,Positive,2022-08-22,78,True
REV-02815,PROD-LEHENGA-001,4723,Lehenga Choli,Amazon,Mobile App,2,Negative,2023-11-21,94,False
REV-02816,PROD-JACKET-001,864,Jacket,Ajio,Tablet App,5,Positive,2022-12-08,73,True
REV-02817,PROD-SAREE-002,3465,Saree,Nalli,Desktop Web,4,Positive,2024-05-20,28,True
REV-02818,PROD-KURTA-003,4134,kurta,Nalli,Mobile App,5,Positive,2023-10-04,96,True
REV-02819,PROD-KURTA-001,1599,kurta,Myntra,Tablet App,5,Positive,2023-10-15,2,True
REV-02820,PROD-SET-001,86,Set,Myntra,Desktop Web,5,Positive,2022-06-13,109,False
REV-02821,PROD-BOTTOM-002,2864,Bottom,Amazon,Desktop Web,4,Positive,2023-10-08,92,True
REV-02822,PROD-KURTA-002,2688,kurta,Nalli,Mobile App,5,Positive,2024-12-23,109,False
REV-02823,PROD-SET-001,500,Set,Myntra,Mobile Web,2,Negative,2023-11-03,27,True
REV-02824,PROD-DRESS-001,4350,Western Dress,Ajio,Desktop Web,4,Positive,2023-12-04,48,True
REV-02825,PROD-SET-002,1778,Set,Flipkart,Tablet App,5,Positive,2022-06-11,72,True
REV-02826,PROD-DRESS-001,59,Western Dress,Flipkart,Mobile Web,4,Positive,2022-05-04,111,True
REV-02827,PROD-KURTA-003,3690,kurta,Myntra,Mobile App,4,Positive,2023-08-21,83,True
REV-02828,PROD-BLOUSE-001,4791,Blouse,Ajio,Desktop Web,5,Positive,2023-05-06,45,True
REV-02829,PROD-SET-001,2017,Set,Ajio,Mobile App,3,Neutral,2023-08-18,84,True
REV-02830,PROD-DUPATTA-001,3983,Dupatta,Myntra,Tablet App,5,Positive,2024-08-23,3,True
REV-02831,PROD-LEHENGA-001,3358,Lehenga Choli,Amazon,Mobile Web,5,Positive,2024-02-14,117,True
REV-02832,PROD-TOP-002,3095,Top,Flipkart,Mobile Web,3,Neutral,2022-06-18,8,True
REV-02833,PROD-KURTA-003,3784,kurta,Flipkart,Desktop Web,2,Negative,2022-08-03,42,False
REV-02834,PROD-TOP-002,352,Top,Flipkart,Mobile App,4,Positive,2023-06-28,4,True
REV-02835,PROD-LEHENGA-001,4018,Lehenga Choli,Myntra,Mobile App,4,Positive,2022-10-05,33,True
REV-02836,PROD-BOTTOM-002,1101,Bottom,Nalli,Mobile App,4,Positive,2024-05-14,33,True
REV-02837,PROD-TOP-001,4744,Top,Myntra,Mobile Web,4,Positive,2024-12-19,101,True
REV-02838,PROD-KURTA-001,3428,kurta,Ajio,Tablet App,5,Positive,2022-04-02,33,False
REV-02839,PROD-KURTA-001,4143,kurta,Nalli,Mobile Web,5,Positive,2022-12-21,120,False
REV-02840,PROD-DUPATTA-001,2621,Dupatta,Flipkart,Mobile App,4,Positive,2023-07-07,109,True
REV-02841,PROD-SAREE-001,1113,Saree,Ajio,Mobile App,4,Positive,2024-07-18,58,True
REV-02842,PROD-DRESS-001,4529,Western Dress,Nalli,Mobile App,1,Negative,2024-05-20,100,True
REV-02843,PROD-BLOUSE-001,288,Blouse,Myntra,Mobile Web,5,Positive,2023-07-09,26,False
REV-02844,PROD-DUPATTA-001,4156,Dupatta,Ajio,Desktop Web,5,Positive,2022-05-14,70,True
REV-02845,PROD-BOTTOM-001,4195,Bottom,Myntra,Desktop Web,5,Positive,2024-01-06,27,True
